season,week,celebrity_name,judge_score,est_vote_share,est_votes_count,Judge Rank,Fan Rank,Rank Sum,Place (Rank System),Judge Pct,Fan Pct,Total Pct,Place (Percent System)
9,2,Melissa Joan Hart,19.0,0.07295717371436285,1021400,9.0,5.0,14.0,7,0.06462585034013606,0.07295717371436285,0.1375830240544989,11
9,2,Mark Dacascos,21.0,0.06868896347576757,961645,4.0,13.0,17.0,13,0.07142857142857142,0.06868896347576757,0.14011753490433898,8
9,2,Chuck Liddell,19.0,0.07628639234607978,1068009,9.0,2.0,11.0,4,0.06462585034013606,0.07628639234607978,0.14091224268621583,7
9,2,Natalie Coughlin,21.0,0.07050812641744852,987113,4.0,10.0,14.0,8,0.07142857142857142,0.07050812641744852,0.14193669784601995,6
9,2,Louie Vito,19.0,0.07371864353611565,1032061,9.0,4.0,13.0,5,0.06462585034013606,0.07371864353611565,0.1383444938762517,10
9,2,Michael Irvin,20.0,0.07743433414836094,1084080,7.0,1.0,8.0,1,0.06802721088435375,0.07743433414836094,0.1454615450327147,4
9,2,Joanna Krupa,20.0,0.07110644577185506,995490,7.0,8.0,15.0,10,0.06802721088435375,0.07110644577185506,0.1391336566562088,9
9,2,Kathy Ireland,18.0,0.05957890546837218,834104,13.0,14.0,27.0,14,0.061224489795918366,0.05957890546837218,0.12080339526429054,14
9,2,Tom DeLay,18.0,0.07456516485713706,1043912,13.0,3.0,16.0,11,0.061224489795918366,0.07456516485713706,0.13578965465305542,13
9,2,Aaron Carter,27.0,0.06915437316120265,968161,1.0,12.0,13.0,6,0.09183673469387756,0.06915437316120265,0.1609911078550802,2
9,2,Mya,27.0,0.07074105768248326,990374,1.0,9.0,10.0,3,0.09183673469387756,0.07074105768248326,0.16257779237636083,1
9,2,Donny Osmond,25.0,0.07029971103759225,984195,3.0,11.0,14.0,9,0.08503401360544217,0.07029971103759225,0.1553337246430344,3
9,2,Kelly Osbourne,19.0,0.07208822057928994,1009235,9.0,7.0,16.0,12,0.06462585034013606,0.07208822057928994,0.136714070919426,12
9,3,Debi Mazar,17.0,0.05998249749747218,839754,10.0,13.0,23.0,13,0.06589147286821706,0.05998249749747218,0.12587397036568923,13
9,3,Melissa Joan Hart,19.0,0.07956743573862315,1113944,8.0,4.0,12.0,5,0.07364341085271318,0.07956743573862315,0.15321084659133632,8
9,3,Mark Dacascos,18.0,0.07568849635743205,1059638,9.0,8.0,17.0,12,0.06976744186046512,0.07568849635743205,0.14545593821789715,10
9,3,Chuck Liddell,17.0,0.0842391260951685,1179347,10.0,2.0,12.0,4,0.06589147286821706,0.0842391260951685,0.15013059896338554,9
9,3,Natalie Coughlin,26.0,0.07507651188466108,1051071,2.0,11.0,13.0,7,0.10077519379844961,0.07507651188466108,0.1758517056831107,2
9,3,Louie Vito,20.0,0.07910530957076359,1107474,6.0,5.0,11.0,3,0.07751937984496124,0.07910530957076359,0.15662468941572483,4
9,3,Michael Irvin,14.0,0.08549960820601889,1196994,13.0,1.0,14.0,8,0.05426356589147287,0.08549960820601889,0.13976317409749175,12
9,3,Joanna Krupa,23.0,0.0760724252204561,1065013,3.0,7.0,10.0,1,0.08914728682170543,0.0760724252204561,0.16521971204216152,3
9,3,Tom DeLay,15.0,0.08257175920120326,1156004,12.0,3.0,15.0,10,0.05813953488372093,0.08257175920120326,0.1407112940849242,11
9,3,Aaron Carter,21.0,0.0737005247958263,1031807,4.0,12.0,16.0,11,0.08139534883720931,0.0737005247958263,0.15509587363303562,7
9,3,Mya,27.0,0.0754447486055619,1056226,1.0,9.0,10.0,2,0.10465116279069768,0.0754447486055619,0.18009591139625958,1
9,3,Donny Osmond,21.0,0.07514655142893081,1052051,4.0,10.0,14.0,9,0.08139534883720931,0.07514655142893081,0.15654190026614012,5
9,3,Kelly Osbourne,20.0,0.07790500539788213,1090670,6.0,6.0,12.0,6,0.07751937984496124,0.07790500539788213,0.15542438524284335,6
9,4,Melissa Joan Hart,28.0,0.09357948599024718,1310112,1.0,3.0,4.0,1,0.11570247933884298,0.09357948599024718,0.20928196532909016,1
9,4,Mark Dacascos,22.0,0.09118209453682365,1276549,7.0,5.0,12.0,7,0.09090909090909091,0.09118209453682365,0.18209118544591457,7
9,4,Chuck Liddell,17.0,0.07618868961877553,1066641,9.0,11.0,20.0,11,0.07024793388429752,0.07618868961877553,0.14643662350307307,11
9,4,Natalie Coughlin,24.0,0.08873127746010033,1242237,4.0,8.0,12.0,8,0.09917355371900827,0.08873127746010033,0.1879048311791086,4
9,4,Louie Vito,16.0,0.09642679329687327,1349975,10.0,2.0,12.0,6,0.06611570247933884,0.09642679329687327,0.1625424957762121,10
9,4,Michael Irvin,16.0,0.10379592820322937,1453142,10.0,1.0,11.0,4,0.06611570247933884,0.10379592820322937,0.1699116306825682,8
9,4,Joanna Krupa,26.0,0.09064919763495334,1269088,3.0,6.0,9.0,2,0.10743801652892562,0.09064919763495334,0.19808721416387898,3
9,4,Aaron Carter,18.0,0.09026797248502108,1263751,8.0,7.0,15.0,10,0.0743801652892562,0.09026797248502108,0.16464813777427728,9
9,4,Mya,28.0,0.08808578017193779,1233200,1.0,10.0,11.0,5,0.11570247933884298,0.08808578017193779,0.20378825951078078,2
9,4,Donny Osmond,24.0,0.08846256700143627,1238475,4.0,9.0,13.0,9,0.09917355371900827,0.08846256700143627,0.18763612072044455,6
9,4,Kelly Osbourne,23.0,0.09263021360060157,1296822,6.0,4.0,10.0,3,0.09504132231404959,0.09263021360060157,0.18767153591465116,5
9,5,Melissa Joan Hart,23.0,0.10398441322768234,1455781,7.0,3.0,10.0,4,0.09504132231404959,0.10398441322768234,0.19902573554173192,6
9,5,Mark Dacascos,26.0,0.10089077059649193,1412470,3.0,5.0,8.0,2,0.10743801652892562,0.10089077059649193,0.20832878712541755,2
9,5,Natalie Coughlin,22.0,0.08161579865549234,1142621,8.0,10.0,18.0,10,0.09090909090909091,0.08161579865549234,0.17252488956458326,10
9,5,Louie Vito,22.0,0.107211761897687,1500964,8.0,2.0,10.0,3,0.09090909090909091,0.107211761897687,0.1981208528067779,8
9,5,Michael Irvin,21.0,0.11398346001204016,1595768,10.0,1.0,11.0,8,0.08677685950413223,0.11398346001204016,0.2007603195161724,5
9,5,Joanna Krupa,24.0,0.0993891399518556,1391447,4.0,6.0,10.0,5,0.09917355371900827,0.0993891399518556,0.19856269367086388,7
9,5,Aaron Carter,24.0,0.09853051967636324,1379427,4.0,7.0,11.0,9,0.09917355371900827,0.09853051967636324,0.1977040733953715,9
9,5,Mya,27.0,0.0964302161607868,1350023,2.0,8.0,10.0,6,0.1115702479338843,0.0964302161607868,0.2080004640946711,3
9,5,Donny Osmond,29.0,0.09568080930566691,1339531,1.0,9.0,10.0,7,0.11983471074380166,0.09568080930566691,0.21551552004946856,1
9,5,Kelly Osbourne,24.0,0.1022831105159339,1431963,4.0,4.0,8.0,1,0.09917355371900827,0.1022831105159339,0.20145666423494218,4
9,6,Melissa Joan Hart,23.9999,0.10323089408671948,1445232,8.0,8.0,16.0,8,0.09230762721870961,0.10323089408671948,0.1955385213054291,8
9,6,Mark Dacascos,32.0,0.11595168271182076,1623323,4.0,3.0,7.0,2,0.12307734911390078,0.11595168271182076,0.23902903182572155,2
9,6,Louie Vito,24.0,0.09706341599538283,1358887,7.0,9.0,16.0,9,0.09230801183542559,0.09706341599538283,0.1893714278308084,9
9,6,Michael Irvin,21.9998,0.12985580575775763,1817981,9.0,1.0,10.0,6,0.08461490828237482,0.12985580575775763,0.21447071404013246,6
9,6,Joanna Krupa,35.9999,0.1101073919151006,1541503,1.0,5.0,6.0,1,0.13846163313642237,0.1101073919151006,0.24856902505152298,1
9,6,Aaron Carter,32.9998,0.11020947205296523,1542932,3.0,4.0,7.0,3,0.12692274704027823,0.11020947205296523,0.23713221909324345,3
9,6,Mya,33.0,0.10650497552412738,1491069,2.0,7.0,9.0,5,0.12692351627371018,0.10650497552412738,0.23342849179783756,4
9,6,Donny Osmond,30.999899999999997,0.11003007435747629,1540421,5.0,6.0,11.0,7,0.11923079733737539,0.11003007435747629,0.22926087169485168,5
9,6,Kelly Osbourne,24.9998,0.11704628759864932,1638648,6.0,2.0,8.0,4,0.09615340976180302,0.11704628759864932,0.21319969736045236,7
9,7,Mark Dacascos,21.5,0.14290055099366544,2000607,7.0,3.0,10.0,6,0.1225071225071225,0.14290055099366544,0.265407673500788,7
9,7,Michael Irvin,23.5,0.15401759045594107,2156246,6.0,1.0,7.0,2,0.1339031339031339,0.15401759045594107,0.287920724359075,5
9,7,Joanna Krupa,27.5,0.13973428289782203,1956279,1.0,6.0,7.0,5,0.15669515669515668,0.13973428289782203,0.29642943959297874,1
9,7,Aaron Carter,26.5,0.14017482067614895,1962447,2.0,5.0,7.0,4,0.150997150997151,0.14017482067614895,0.29117197167329995,3
9,7,Mya,24.5,0.13429321804974567,1880105,5.0,7.0,12.0,7,0.1396011396011396,0.13429321804974567,0.27389435765088527,6
9,7,Donny Osmond,26.0,0.14157743549378937,1982084,3.0,4.0,7.0,3,0.14814814814814814,0.14157743549378937,0.2897255836419375,4
9,7,Kelly Osbourne,26.0,0.14730210143288772,2062229,3.0,2.0,5.0,1,0.14814814814814814,0.14730210143288772,0.29545024958103583,2
9,8,Joanna Krupa,26.0,0.20489416817338918,2868518,2.0,2.0,4.0,2,0.1984732824427481,0.20489416817338918,0.40336745061613727,3
9,8,Aaron Carter,25.0,0.18765488836230074,2627168,4.0,5.0,9.0,5,0.19083969465648856,0.18765488836230074,0.3784945830187893,5
9,8,Mya,29.5,0.1921744842849919,2690442,1.0,4.0,5.0,3,0.22519083969465647,0.1921744842849919,0.4173653239796484,1
9,8,Donny Osmond,25.0,0.20202015564577674,2828282,4.0,3.0,7.0,4,0.19083969465648856,0.20202015564577674,0.39285985030226533,4
9,8,Kelly Osbourne,25.5,0.21325630353354003,2985588,3.0,1.0,4.0,1,0.1946564885496183,0.21325630353354003,0.40791279208315834,2
9,9,Joanna Krupa,27.0,0.23076652855182309,3230731,2.0,4.0,6.0,3,0.2531258701201785,0.23076652855182309,0.4838923986720016,3
9,9,Mya,28.9999,0.25143627461632734,3520107,1.0,2.0,3.0,1,0.27187499707030244,0.25143627461632734,0.5233112716866297,1
9,9,Donny Osmond,24.6666,0.24934483822626544,3490827,4.0,3.0,7.0,4,0.2312501699224591,0.24934483822626544,0.4805950081487245,4
9,9,Kelly Osbourne,25.9998,0.26845235860558414,3758333,3.0,1.0,4.0,2,0.2437489628870599,0.26845235860558414,0.5122013214926441,2
9,10,Mya,28.333199999999998,0.3268778827659919,4576290,2.0,2.0,4.0,2,0.34320309320309317,0.3268778827659919,0.6700809759690851,2
9,10,Donny Osmond,28.9998,0.3237976116121963,4533166,1.0,3.0,4.0,3,0.35127769056340485,0.3237976116121963,0.6750753021756011,1
9,10,Kelly Osbourne,25.2222,0.34932450562181216,4890543,3.0,1.0,4.0,1,0.305519216233502,0.34932450562181216,0.6548437218553141,3
10,1,Aiden Turner,15.0,0.08984446854614418,1257822,10.0,10.0,20.0,10,0.07177033492822966,0.08984446854614418,0.16161480347437385,10
10,1,Shannen Doherty,18.0,0.09067878826139904,1269503,6.0,6.0,12.0,6,0.0861244019138756,0.09067878826139904,0.17680319017527463,6
10,1,Niecy Nash,18.0,0.09045888192354473,1266424,6.0,8.0,14.0,9,0.0861244019138756,0.09045888192354473,0.17658328383742034,8
10,1,Buzz Aldrin,14.0,0.08972086723891808,1256092,11.0,11.0,22.0,11,0.06698564593301436,0.08972086723891808,0.15670651317193243,11
10,1,Chad Ochocinco,18.0,0.09054212467985917,1267589,6.0,7.0,13.0,8,0.0861244019138756,0.09054212467985917,0.17666652659373477,7
10,1,Evan Lysacek,23.0,0.09107113303778083,1274995,2.0,5.0,7.0,3,0.11004784688995216,0.09107113303778083,0.20111897992773298,2
10,1,Pamela Anderson,21.0,0.09133161269872003,1278642,3.0,3.0,6.0,2,0.10047846889952153,0.09133161269872003,0.19181008159824156,3
10,1,Nicole Scherzinger,25.0,0.09207009287261873,1288981,1.0,2.0,3.0,1,0.11961722488038277,0.09207009287261873,0.2116873177530015,1
10,1,Erin Andrews,21.0,0.09025126342054214,1263517,3.0,9.0,12.0,7,0.10047846889952153,0.09025126342054214,0.19072973232006368,4
10,1,Kate Gosselin,16.0,0.09290355247203405,1300649,9.0,1.0,10.0,5,0.07655502392344497,0.09290355247203405,0.169458576395479,9
10,1,Jake Pavelka,20.0,0.09112721484843964,1275781,5.0,4.0,9.0,4,0.09569377990430622,0.09112721484843964,0.18682099475274586,5
10,2,Aiden Turner,19.0,0.093835120479689,1313691,8.0,5.0,13.0,9,0.08636363636363636,0.093835120479689,0.18019875684332537,7
10,2,Shannen Doherty,20.0,0.06382161890550167,893502,6.0,11.0,17.0,11,0.09090909090909091,0.06382161890550167,0.15473070981459258,10
10,2,Niecy Nash,21.0,0.0923922553113907,1293491,5.0,6.0,11.0,5,0.09545454545454546,0.0923922553113907,0.18784680076593616,5
10,2,Buzz Aldrin,12.0,0.09501100644021304,1330154,11.0,4.0,15.0,10,0.05454545454545454,0.09501100644021304,0.14955646098566758,11
10,2,Chad Ochocinco,16.0,0.09644154468371019,1350181,9.0,2.0,11.0,4,0.07272727272727272,0.09644154468371019,0.1691688174109829,8
10,2,Evan Lysacek,24.0,0.09137072707291002,1279190,2.0,8.0,10.0,2,0.10909090909090909,0.09137072707291002,0.20046163616381912,2
10,2,Pamela Anderson,22.0,0.09195486835130037,1287368,4.0,7.0,11.0,6,0.1,0.09195486835130037,0.19195486835130038,4
10,2,Nicole Scherzinger,28.0,0.0907903916557311,1271065,1.0,10.0,11.0,7,0.12727272727272726,0.0907903916557311,0.21806311892845837,1
10,2,Erin Andrews,23.0,0.09111508710747049,1275611,3.0,9.0,12.0,8,0.10454545454545454,0.09111508710747049,0.195660541652925,3
10,2,Kate Gosselin,15.0,0.0982237258359679,1375132,10.0,1.0,11.0,3,0.06818181818181818,0.0982237258359679,0.16640554401778607,9
10,2,Jake Pavelka,20.0,0.09504365415611557,1330611,6.0,3.0,9.0,1,0.09090909090909091,0.09504365415611557,0.18595274506520648,6
10,3,Aiden Turner,20.0,0.10185338734165612,1425947,7.0,4.0,11.0,8,0.09852216748768473,0.10185338734165612,0.20037555482934086,8
10,3,Niecy Nash,21.0,0.10111930918724281,1415670,4.0,5.0,9.0,4,0.10344827586206896,0.10111930918724281,0.20456758504931177,5
10,3,Buzz Aldrin,13.0,0.09169980096906734,1283797,10.0,10.0,20.0,10,0.06403940886699508,0.09169980096906734,0.15573920983606243,10
10,3,Chad Ochocinco,20.0,0.10448717426186625,1462820,7.0,2.0,9.0,3,0.09852216748768473,0.10448717426186625,0.203009341749551,7
10,3,Evan Lysacek,26.0,0.0972163983184805,1361029,1.0,7.0,8.0,2,0.12807881773399016,0.0972163983184805,0.22529521605247066,1
10,3,Pamela Anderson,21.0,0.1001808035579411,1402531,4.0,6.0,10.0,6,0.10344827586206896,0.1001808035579411,0.20362907942001007,6
10,3,Nicole Scherzinger,23.0,0.0966879502680345,1353631,2.0,8.0,10.0,7,0.11330049261083744,0.0966879502680345,0.20998844287887194,2
10,3,Erin Andrews,23.0,0.09620363700437455,1346850,2.0,9.0,11.0,9,0.11330049261083744,0.09620363700437455,0.20950412961521198,3
10,3,Kate Gosselin,15.0,0.10710839805180607,1499517,9.0,1.0,10.0,5,0.07389162561576355,0.10710839805180607,0.18100002366756962,9
10,3,Jake Pavelka,21.0,0.10344314103953094,1448203,4.0,3.0,7.0,1,0.10344827586206896,0.10344314103953094,0.2068914169015999,4
10,4,Aiden Turner,16.5,0.09775742464003434,1368603,8.0,9.0,17.0,9,0.0889487870619946,0.09775742464003434,0.18670621170202895,9
10,4,Niecy Nash,18.0,0.11450332652584887,1603046,7.0,4.0,11.0,7,0.09703504043126684,0.11450332652584887,0.2115383669571157,7
10,4,Chad Ochocinco,22.0,0.11633554145293323,1628697,4.0,3.0,7.0,1,0.11859838274932614,0.11633554145293323,0.2349339242022594,4
10,4,Evan Lysacek,26.0,0.10639614107300516,1489545,1.0,8.0,9.0,5,0.14016172506738545,0.10639614107300516,0.2465578661403906,1
10,4,Pamela Anderson,23.5,0.11159371072812552,1562311,3.0,5.0,8.0,3,0.12668463611859837,0.11159371072812552,0.2382783468467239,3
10,4,Nicole Scherzinger,25.0,0.10734841023882093,1502877,2.0,7.0,9.0,4,0.1347708894878706,0.10734841023882093,0.24211929972669155,2
10,4,Erin Andrews,19.5,0.1089032693955483,1524645,5.0,6.0,11.0,8,0.10512129380053908,0.1089032693955483,0.21402456319608737,6
10,4,Kate Gosselin,16.0,0.12015356957587633,1682149,9.0,1.0,10.0,6,0.0862533692722372,0.12015356957587633,0.20640693884811354,8
10,4,Jake Pavelka,19.0,0.11700860636980705,1638120,6.0,2.0,8.0,2,0.10242587601078167,0.11700860636980705,0.2194344823805887,5
10,5,Niecy Nash,18.0,0.12949071292149814,1812869,6.0,3.0,9.0,4,0.10404624277456648,0.12949071292149814,0.2335369556960646,7
10,5,Chad Ochocinco,18.0,0.13359632377540986,1870348,6.0,1.0,7.0,2,0.10404624277456648,0.13359632377540986,0.23764256654997634,6
10,5,Evan Lysacek,27.0,0.11916176674196732,1668264,2.0,7.0,9.0,7,0.15606936416184972,0.11916176674196732,0.275231130903817,2
10,5,Pamela Anderson,21.0,0.12787206032659865,1790208,5.0,4.0,9.0,5,0.12138728323699421,0.12787206032659865,0.24925934356359286,5
10,5,Nicole Scherzinger,29.0,0.12025656989132096,1683591,1.0,6.0,7.0,3,0.1676300578034682,0.12025656989132096,0.2878866276947892,1
10,5,Erin Andrews,22.0,0.124023182825545,1736324,4.0,5.0,9.0,6,0.12716763005780346,0.124023182825545,0.25119081288334844,4
10,5,Kate Gosselin,15.0,0.11580348951555922,1621248,8.0,8.0,16.0,8,0.08670520231213873,0.11580348951555922,0.20250869182769793,8
10,5,Jake Pavelka,23.0,0.1297958940021013,1817142,3.0,2.0,5.0,1,0.1329479768786127,0.1297958940021013,0.262743870880714,3
10,6,Niecy Nash,25.9998,0.1487919684589465,2083087,6.0,2.0,8.0,5,0.12440137359311731,0.1487919684589465,0.2731933420520638,5
10,6,Chad Ochocinco,30.999899999999997,0.15399556716291582,2155937,3.0,1.0,4.0,1,0.148325377166335,0.15399556716291582,0.30232094432925083,3
10,6,Evan Lysacek,27.0,0.14020330103828324,1962846,5.0,5.0,10.0,6,0.12918703555466454,0.14020330103828324,0.26939033659294775,6
10,6,Pamela Anderson,29.9998,0.1475371416621251,2065519,4.0,3.0,7.0,3,0.14354019367528983,0.1475371416621251,0.2910773353374149,4
10,6,Nicole Scherzinger,35.9999,0.13563296686329396,1898861,1.0,6.0,7.0,4,0.17224890226905065,0.13563296686329396,0.3078818691323446,1
10,6,Erin Andrews,34.0,0.14258181978185216,1996145,2.0,4.0,6.0,2,0.16267997069846646,0.14258181978185216,0.30526179048031865,2
10,6,Jake Pavelka,24.999899999999997,0.1312572350325836,1837601,7.0,7.0,14.0,7,0.11961714704307622,0.1312572350325836,0.2508743820756598,7
10,7,Niecy Nash,24.5,0.17475889410244394,2446624,6.0,2.0,8.0,5,0.15755627009646303,0.17475889410244394,0.33231516419890694,5
10,7,Chad Ochocinco,26.0,0.18685637626959573,2615989,3.0,1.0,4.0,1,0.16720257234726688,0.18685637626959573,0.3540589486168626,1
10,7,Evan Lysacek,27.0,0.16648088208470843,2330732,1.0,4.0,5.0,2,0.17363344051446947,0.16648088208470843,0.3401143225991779,2
10,7,Pamela Anderson,25.5,0.14142135000370892,1979898,4.0,6.0,10.0,6,0.1639871382636656,0.14142135000370892,0.30540848826737454,6
10,7,Nicole Scherzinger,27.0,0.15923700363809043,2229318,1.0,5.0,6.0,3,0.17363344051446947,0.15923700363809043,0.3328704441525599,4
10,7,Erin Andrews,25.5,0.17124549390145272,2397436,4.0,3.0,7.0,4,0.1639871382636656,0.17124549390145272,0.33523263216511834,3
10,8,Niecy Nash,21.5,0.20461968157406815,2864675,5.0,2.0,7.0,5,0.16996047430830039,0.20461968157406815,0.37458015588236854,5
10,8,Chad Ochocinco,22.5,0.21595261773790314,3023336,4.0,1.0,5.0,1,0.17786561264822134,0.21595261773790314,0.3938182303861245,4
10,8,Evan Lysacek,26.5,0.1931491411005328,2704087,2.0,4.0,6.0,3,0.20948616600790515,0.1931491411005328,0.402635307108438,3
10,8,Nicole Scherzinger,29.5,0.18700944238290726,2618132,1.0,5.0,6.0,4,0.233201581027668,0.18700944238290726,0.42021102341057526,1
10,8,Erin Andrews,26.5,0.19926911720458854,2789767,2.0,3.0,5.0,2,0.20948616600790515,0.19926911720458854,0.40875528321249366,2
10,9,Chad Ochocinco,26.0,0.26673968961983446,3734355,4.0,1.0,5.0,2,0.23008849557522124,0.26673968961983446,0.49682818519505567,4
10,9,Evan Lysacek,29.5,0.2433517759811768,3406924,1.0,3.0,4.0,1,0.2610619469026549,0.2433517759811768,0.5044137228838317,1
10,9,Nicole Scherzinger,29.5,0.23849076558710056,3338870,1.0,4.0,5.0,4,0.2610619469026549,0.23849076558710056,0.4995527124897554,2
10,9,Erin Andrews,28.0,0.2514177688118876,3519848,3.0,2.0,5.0,3,0.24778761061946902,0.2514177688118876,0.4992053794313566,3
10,10,Evan Lysacek,26.8887,0.33141963639849,4639874,3.0,2.0,5.0,3,0.325268368450467,0.33141963639849,0.656688004848957,3
10,10,Nicole Scherzinger,28.7777,0.3259110883306185,4562755,1.0,3.0,4.0,2,0.3481193038992962,0.3259110883306185,0.6740303922299147,1
10,10,Erin Andrews,26.9998,0.34266927527089047,4797369,2.0,1.0,3.0,1,0.32661232765023673,0.34266927527089047,0.6692816029211273,2
11,1,David Hasselhoff,15.0,0.05744507320502483,804231,10.0,12.0,22.0,12,0.06607929515418502,0.05744507320502483,0.12352436835920985,12
11,1,Florence Henderson,18.0,0.08724720555955254,1221460,7.0,3.0,10.0,3,0.07929515418502203,0.08724720555955254,0.16654235974457457,8
11,1,Kyle Massey,23.0,0.08620173269026483,1206824,2.0,6.0,8.0,1,0.1013215859030837,0.08620173269026483,0.18752331859334853,2
11,1,Jennifer Grey,24.0,0.08259559670826477,1156338,1.0,10.0,11.0,6,0.10572687224669604,0.08259559670826477,0.1883224689549608,1
11,1,Rick Fox,22.0,0.08444494695039566,1182229,4.0,7.0,11.0,5,0.09691629955947137,0.08444494695039566,0.181361246509867,4
11,1,Kurt Warner,19.0,0.08425476819160369,1179566,5.0,9.0,14.0,11,0.08370044052863436,0.08425476819160369,0.16795520872023806,6
11,1,Margaret Cho,15.0,0.09038566193496156,1265399,10.0,1.0,11.0,4,0.06607929515418502,0.09038566193496156,0.1564649570891466,10
11,1,Michael Bolton,16.0,0.08639009822559827,1209461,9.0,5.0,14.0,10,0.07048458149779736,0.08639009822559827,0.15687467972339564,9
11,1,Brandy,23.0,0.08257269612737328,1156017,2.0,11.0,13.0,8,0.1013215859030837,0.08257269612737328,0.183894282030457,3
11,1,The Situation,15.0,0.08652011885738942,1211281,10.0,4.0,14.0,9,0.06607929515418502,0.08652011885738942,0.15259941401157445,11
11,1,Audrina Patridge,19.0,0.08425591368228535,1179582,5.0,8.0,13.0,7,0.08370044052863436,0.08425591368228535,0.1679563542109197,5
11,1,Bristol Palin,18.0,0.08768618786728571,1227606,7.0,2.0,9.0,2,0.07929515418502203,0.08768618786728571,0.16698134205230775,7
11,2,Florence Henderson,19.0,0.09579978154291913,1341196,8.0,2.0,10.0,4,0.08597285067873303,0.09579978154291913,0.18177263222165216,8
11,2,Kyle Massey,22.0,0.09125496527393143,1277569,3.0,6.0,9.0,2,0.09954751131221719,0.09125496527393143,0.19080247658614863,4
11,2,Jennifer Grey,24.0,0.08729540391649473,1222135,1.0,10.0,11.0,7,0.1085972850678733,0.08729540391649473,0.19589268898436804,1
11,2,Rick Fox,21.0,0.09097205207227675,1273608,5.0,7.0,12.0,8,0.09502262443438914,0.09097205207227675,0.1859946765066659,6
11,2,Kurt Warner,21.0,0.0921309729458512,1289833,5.0,5.0,10.0,5,0.09502262443438914,0.0921309729458512,0.18715359738024034,5
11,2,Margaret Cho,18.0,0.09743511965239347,1364091,9.0,1.0,10.0,3,0.08144796380090498,0.09743511965239347,0.17888308345329845,9
11,2,Michael Bolton,12.0,0.08060453500317653,1128463,11.0,11.0,22.0,11,0.05429864253393665,0.08060453500317653,0.13490317753711317,11
11,2,Brandy,21.0,0.0882818072337471,1235945,5.0,9.0,14.0,10,0.09502262443438914,0.0882818072337471,0.18330443166813623,7
11,2,The Situation,18.0,0.09273387377096927,1298274,9.0,4.0,13.0,9,0.08144796380090498,0.09273387377096927,0.17418183757187425,10
11,2,Audrina Patridge,23.0,0.09001098134628759,1260153,2.0,8.0,10.0,6,0.10407239819004525,0.09001098134628759,0.19408337953633284,2
11,2,Bristol Palin,22.0,0.09348050724195289,1308727,3.0,3.0,6.0,1,0.09954751131221719,0.09348050724195289,0.19302801855417007,3
11,3,Florence Henderson,20.0,0.10629786092846845,1488170,7.0,1.0,8.0,1,0.09049773755656108,0.10629786092846845,0.19679559848502953,7
11,3,Kyle Massey,23.0,0.10172439588804696,1424141,5.0,5.0,10.0,6,0.10407239819004525,0.10172439588804696,0.2057967940780922,4
11,3,Jennifer Grey,24.0,0.09549651872589526,1336951,2.0,9.0,11.0,9,0.1085972850678733,0.09549651872589526,0.20409380379376857,6
11,3,Rick Fox,24.0,0.10037820787900181,1405294,2.0,6.0,8.0,2,0.1085972850678733,0.10037820787900181,0.20897549294687512,2
11,3,Kurt Warner,23.0,0.10230826468343505,1432315,5.0,4.0,9.0,4,0.10407239819004525,0.10230826468343505,0.2063806628734803,3
11,3,Margaret Cho,18.0,0.092458450006218,1294418,10.0,10.0,20.0,10,0.08144796380090498,0.092458450006218,0.17390641380712296,10
11,3,Brandy,24.0,0.0960660571611432,1344924,2.0,8.0,10.0,7,0.1085972850678733,0.0960660571611432,0.2046633422290165,5
11,3,The Situation,20.0,0.10364048425321444,1450966,7.0,3.0,10.0,5,0.09049773755656108,0.10364048425321444,0.19413822180977552,8
11,3,Audrina Patridge,26.0,0.09759416437651179,1366318,1.0,7.0,8.0,3,0.11764705882352941,0.09759416437651179,0.2152412232000412,1
11,3,Bristol Palin,19.0,0.10403559609806531,1456498,9.0,2.0,11.0,8,0.08597285067873303,0.10403559609806531,0.19000844677679835,9
11,4,Florence Henderson,17.5,0.12053863018781605,1687540,6.0,1.0,7.0,1,0.09776536312849161,0.12053863018781605,0.21830399331630768,6
11,4,Kyle Massey,20.0,0.11422513152472717,1599151,4.0,4.0,8.0,2,0.11173184357541899,0.11422513152472717,0.22595697510014617,4
11,4,Jennifer Grey,28.0,0.10527864994457214,1473901,1.0,8.0,9.0,5,0.1564245810055866,0.10527864994457214,0.26170323095015874,1
11,4,Rick Fox,19.5,0.11417205130898009,1598408,5.0,5.0,10.0,8,0.10893854748603352,0.11417205130898009,0.2231105987950136,5
11,4,Kurt Warner,17.0,0.11457140982626467,1603999,7.0,3.0,10.0,7,0.09497206703910614,0.11457140982626467,0.2095434768653708,7
11,4,Brandy,24.0,0.10638835133721908,1489436,2.0,7.0,9.0,4,0.1340782122905028,0.10638835133721908,0.24046656362772187,2
11,4,The Situation,14.0,0.0998577308363594,1398008,9.0,9.0,18.0,9,0.0782122905027933,0.0998577308363594,0.1780700213391527,9
11,4,Audrina Patridge,23.0,0.10849298845267921,1518901,3.0,6.0,9.0,3,0.12849162011173185,0.10849298845267921,0.23698460856441106,3
11,4,Bristol Palin,16.0,0.11647505658138152,1630650,8.0,2.0,10.0,6,0.0893854748603352,0.11647505658138152,0.20586053144171673,8
11,5,Florence Henderson,21.0,0.10954138547971357,1533579,6.0,8.0,14.0,8,0.11538461538461539,0.10954138547971357,0.22492600086432896,8
